Institute,City,Degree,Duration,Fee,Deadline,Subject
"Superior College, Boys",Faisalabad,BS,4 Years,0,02-12-2022,Mathematics
Aspire College,Gujranwala,BS,4 Years,0,31-10-2021,Mathematics
"Concorida Colleges, Gujranwala",Gujranwala,BS,4 Years,0,30-09-2019,Mathematics
Royal Gorup Of Colleges,Gujranwala,BS,4 Years,0,31-10-2020,Mathematics
"Iqra Degree College, Havelian",Havelian,AD,2 Years,0,04-12-2021,Mathematics
Jinnah Muslim College Of Commerce,Islamabad,BS,4 Years,0,03-11-2019,Mathematics
"Concordia Colleges, Kasur",Kasur,BS,4 Years,0,30-09-2019,Mathematics
Al- Bahria Institute,Lahore,BS,4 Years,39600,07-01-2022,Mathematics
Aspire College,Lahore,BS,4 Years,0,24-10-2020,Mathematics
Cims Group Of Colleges,Lahore,BS,4 Years,0,22-10-2016,Mathematics
Concordia Colleges,Lahore,BS,4 Years,0,28-10-2020,Mathematics
Informatics Group Of Colleges,Lahore,BS,4 Years,0,31-07-2024,Mathematics
National College Of Business Administration & Economics (front Lane Campus),Lahore,BS,2 Years,0,17-09-2018,Mathematics
Punjab Group Of Colleges,Lahore,BS,4 Years,0,13-12-2022,Mathematics
"Riphah International College, Lahore",Lahore,AD,2 Years,0,01-11-2024,Mathematics
Fgk College,Layyah,BS,4 Years,0,27-10-2018,Mathematics
Gabriel College,Mandi Baha-ud-din,B.Sc. [Hons],4 Years,0,31-10-2015,Mathematics
British University College,Multan,BS,4 Years,0,31-10-2015,Mathematics
