Institute,City,Degree,Duration,Fee,Deadline,Subject
Government Degree College For Women,Mansehra,BA [PASS],2 Years,0,01-01-1970,Arts
Government College Boys,Mardan,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Boys [katlang],Mardan,BA [PASS],2 Years,0,01-01-1970,Arts
Government College No.2,Mardan,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls College (shaikh Maltoon),Mardan,BA [PASS],2 Years,0,01-01-1970,Arts
Government College,Mastung,AD,2 Years,0,15-11-2021,Arts
Government Girls College,Mastung,AD,2 Years,0,15-10-2024,Arts
Government Boys Degree College,Matiari,BA [PASS],2 Years,0,01-01-1970,Arts
Government Boys College,Matli,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Matta,BA [PASS],2 Years,0,01-01-1970,Arts
Government Boys College,Mehar,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women,Mian Channu,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Mian Channu,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Boys,Mianwali,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women,Mianwali,BA [PASS],2 Years,0,01-01-1970,Arts
Pakistan Atomic Energy Commission Model College For Boys,Mianwali,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Mingora,BA [PASS],2 Years,0,01-01-1970,Arts
Govenrment College,Mir Pur (ajk),BA [PASS],2 Years,0,26-09-2017,Arts
Government Postgraduate Boys College,Mir Pur (ajk),BA [PASS],2 Years,0,28-09-2014,Arts
Government M.d. Oriental & Degree College [m. Alim Palli],Mir Pur Khas,BA [PASS],2 Years,0,01-01-1970,Arts
Government Model College,Mir Pur Khas,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Mir Pur Mathelo,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Miran Shah,BA [PASS],2 Years,0,01-01-1970,Arts
Government Mehran Degree College,Moro,BA [PASS],2 Years,0,01-01-1970,Arts
Government Alamdar Hussain Islamia College,Multan,BA [PASS],2 Years,0,01-01-1970,Arts
Government College,Multan,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women,Multan,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women[makhdoom Rashid],Multan,BA [PASS],2 Years,0,01-01-1970,Arts
Government College[civil Lines],Multan,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College Of Special Education,Multan,BA [PASS],4 Years,0,20-09-2025,Arts
Government Wilayat Hussain Islamia Degree College,Multan,BA [PASS],2 Years,0,10-10-2017,Arts
Government Degree College,Murree,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Women,Murree,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Musakhel,AD,2 Years,0,15-11-2021,Arts
Government Degree College,Muslim Bagh,AD,2 Years,0,15-11-2021,Arts
Government College For Women,Muzafargarh,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Muzafargarh,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College Authmaqam,Muzaffarabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College Chanari,Muzaffarabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Postgraduate Boys College,Muzaffarabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Postgraduate College For Women,Muzaffarabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government G N Degree College For Boys,Nankana Sahib,BA [PASS],2 Years,0,01-01-1970,Arts
Government G N Degree College For Women,Nankana Sahib,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Women [baddomalhi],Narowal,BA [PASS],2 Years,0,01-01-1970,Arts
Government Islamia Degree College,Narowal,BA [PASS],2 Years,0,01-01-1970,Arts
Government Islamia Degree College [baddomailhi],Narowal,BA [PASS],2 Years,0,01-01-1970,Arts
Government Muslim College For Women,Narowal,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Naudero,BA [HONS],2 Years,0,01-01-1970,Arts
Government Degree College,Naushero Feroze,BA [PASS],2 Years,0,01-01-1970,Arts
Government Boys College,Nawab Shah,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls College,Nawab Shah,BA [PASS],2 Years,0,01-01-1970,Arts
Government Sachal Sarmast Degree College,Nawab Shah,BA [PASS],2 Years,0,01-01-1970,Arts
Ghulam M. Ort. Degree College,New Jatoi,BA [PASS],2 Years,0,01-01-1970,Arts
Government College,Noorpur Thal,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Women,Noshehra Virkan,BA [PASS],2 Years,0,01-01-1970,Arts
"F. G. Degree College For Boys, Nowshera Cantt",Nowshera,AD,2 Years,0,07-09-2019,Arts
Government College For Boys,Nowshera,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Girls,Nowshera,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Nowshera,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Boys,Nushki,AD,2 Years,0,15-11-2021,Arts
Government Girls College,Nushki,AD,2 Years,0,15-11-2021,Arts
F.g Degree College,Okara,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Boys [havei Lakha],Okara,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women No.2,Okara,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women [haveli Lakha],Okara,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Women,Okara,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Women [renala Khurd],Okara,BA [PASS],2 Years,0,01-01-1970,Arts
Government Post Graduate College,Okara,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Pabbi,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women[kachery Road],Pak Pattan,BA [PASS],2 Years,0,01-01-1970,Arts
Government Faridia Post Graduate College,Pak Pattan,BA [PASS],2 Years,0,01-01-1970,Arts
Government Boys Degree College,Pallandri,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls Degree College,Pallandri,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Panjgur,AD,2 Years,0,15-11-2021,Arts
Government Girls Degree College,Panjgur,AD,2 Years,0,15-11-2021,Arts
Government Degree College,Pano Aqil,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Para Chinar,BA [PASS],2 Years,0,01-01-1970,Arts
Government College,Pasroor,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women,Pasroor,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women,Pattoki,BA [PASS],2 Years,0,01-01-1970,Arts
Government Municipal College,Pattoki,BA [PASS],2 Years,0,01-01-1970,Arts
City District Government Degree College For Women,Peshawar,BA [PASS],2 Years,0,01-01-1970,Arts
Education Employees Foundation Degree College,Peshawar,B.Sc.,2 Years,0,01-01-1970,Arts
F.g Girls College,Peshawar,BA [PASS],2 Years,0,01-01-1970,Arts
Frontier Education Foundation Degree College For Girls [nahaqi],Peshawar,BA [PASS],2 Years,0,01-01-1970,Arts
Frontier Education Foundation Degree College For Girls [pakha Ghulam],Peshawar,BA [PASS],2 Years,0,01-01-1970,Arts
Frontier Education Foundation Degree College For Girls[dabgari Garden],Peshawar,BA [PASS],2 Years,0,30-11--0001,Arts
Government City Girls College,Peshawar,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Bys[hayatabad],Peshawar,BA [PASS],2 Years,0,30-11--0001,Arts
Government Degree College [mathra],Peshawar,BA [PASS],2 Years,0,01-01-1970,Arts
Government Frontier College For Women,Peshawar,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls Degree College (gulshan Rehman Colony ),Peshawar,BA [PASS],2 Years,0,01-01-1970,Arts
Islamia Girls College,Peshawar,BA [PASS],2 Years,0,02-11-2019,Arts
Jinnah College For Women,Peshawar,AD,2 Years,0,07-09-2024,Arts
Government Degree College Pys [phalia],Phalia,BA [PASS],2 Years,0,01-01-1970,Arts
Al-beiruni Government College,Pind Dadan Khan,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women,Pind Dadan Khan,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Pindi Bhattian,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Men,Pindi Gheb,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women,Pindi Gheb,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Pir Jo Goth,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Women,Pir Mehal,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls Degree College,Pir Pai,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Pishin,AD,2 Years,0,15-11-2021,Arts
Government Degree College [khanozai],Pishin,AD,2 Years,0,15-11-2021,Arts
Government Girls Degree College,Pishin,AD,2 Years,0,20-08-2022,Arts
Government Degree College,Puran,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Qila Didar Singh,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls College Brewery Road,Quetta,AD,2 Years,0,15-11-2021,Arts
Government Girls Degree College Jinnah Town,Quetta,AD,2 Years,0,15-11-2021,Arts
Government Girls Degree College Kachi Beig,Quetta,AD,2 Years,0,15-11-2021,Arts
Government Girls Digree College,Quetta,AD,2 Years,0,15-11-2021,Arts
Government Sardar Hassan Musa Degree Girls College,Quetta,AD,2 Years,0,15-11-2021,Arts
Government Talim-ul-islam College,Rabwah,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Rai Wind,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women,Rajanpur,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Rajanpur,BA [PASS],2 Years,0,01-01-1970,Arts
Government Sachal Sarmast Degree College,Rani Pur,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Ratto Dero,BA [PASS],2 Years,0,01-01-1970,Arts
Government Postgraduate Boys College,Rawala Kot,BA [PASS],2 Years,0,01-01-1970,Arts
Government Postgraduate College For Women,Rawala Kot,BA [PASS],2 Years,0,01-01-1970,Arts
"F. G. Liaqat Ali Degree College For Boys, Peshawar Road",Rawalpindi,BA [PASS],2 Years,0,03-10-2023,Arts
F.g Post Graduate College For Women,Rawalpindi,BA [PASS],2 Years,0,03-10-2023,Arts
"F.g Quid-e-azam College, Chaklala",Rawalpindi,BA [PASS],2 Years,0,03-10-2023,Arts
F.g Sir Syed Degree College,Rawalpindi,BA [PASS],2 Years,0,03-10-2023,Arts
"Federal Kintaar College For Boys, Harley Street",Rawalpindi,AD,2 Years,0,30-09-2019,Arts
Government College,Rawalpindi,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women [dhoke Elahi Bakhsh],Rawalpindi,BA [PASS],2 Years,0,13-11-2021,Arts
Government College For Women [dhoke Hassu],Rawalpindi,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women [f-block  Satellite Town],Rawalpindi,BA [PASS],2 Years,0,10-09-2011,Arts
Government College For Women [kallar Syedan],Rawalpindi,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women [muslim Town],Rawalpindi,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Special Education,Rawalpindi,BA [PASS],2 Years,0,25-09-2022,Arts
Government Degree College For Women [b- Block Satellite Town],Rawalpindi,BA [PASS],2 Years,0,30-11--0001,Arts
Government Degree College For Women [dhok Hukam Dad],Rawalpindi,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Women [dhoke Ratta],Rawalpindi,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Women [jhanda Chichi],Rawalpindi,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Women [mohan Pura],Rawalpindi,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Women [peshawar Road],Rawalpindi,BA [PASS],2 Years,0,07-10-2023,Arts
Government Postgraduate College For Women[satellite Town],Rawalpindi,BA [PASS],2 Years,0,01-01-1970,Arts
Government Vaqar- Un -nisa Postgraduate College For Women,Rawalpindi,BA [PASS],2 Years,0,26-09-2017,Arts
Government Atta Hussain Shjah Degree College,Rohri,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Sabirabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Sadiqabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Women,Sadiqabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Islamia College,Sahiwal,BA [PASS],2 Years,0,01-01-1970,Arts
Government Post Graduate College,Sahiwal,BA [PASS],2 Years,0,01-01-1970,Arts
Government Boys Degree College,Sahnsa,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls Degree College,Saidu Sharif,BA [PASS],2 Years,0,01-01-1970,Arts
Government Jehanzeb Postgraduate College,Saidu Sharif,BA [PASS],2 Years,0,01-01-1970,Arts
F.g Degree College,Sakardu,BA [PASS],2 Years,0,01-01-1970,Arts
Government Boys College,Sakrand,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls College,Sakrand,BA [PASS],2 Years,0,01-01-1970,Arts
Raja Budhay Khan Government Degree College,Samahni,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women,Sammandri,BA [PASS],2 Years,0,01-01-1970,Arts
Government Boys College,Sanghar,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls College,Sanghar,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls College,Sangla Hill,BA [PASS],2 Years,0,01-01-1970,Arts
Government Islamia College,Sangla Hill,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College [bara],Sarap Zehri,BA [PASS],2 Years,0,01-01-1970,Arts
Government Ambala Muslim College,Sargodha,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women [bhagtanwala],Sargodha,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women [farooq Colony],Sargodha,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women [sahiwal Distt. Sargodha],Sargodha,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Women [chak No.36/sb],Sargodha,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College [bhagtanwala],Sargodha,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College[chak No 90/sb],Sargodha,BA [PASS],2 Years,0,01-01-1970,Arts
Government Post Graduate College For Women [chandni Chowk],Sargodha,BA [PASS],2 Years,0,01-01-1970,Arts
Government Boys College,Sehwan Sharif,BA [PASS],2 Years,0,01-01-1970,Arts
Government College,Shah Pur Saddar,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women,Shah Pur Saddar,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Shahdad Kot,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Shahdad Pur,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Shakar Garh,BA [PASS],2 Years,0,01-01-1970,Arts
Government Post Graduate College,Sheikhupura,BA [PASS],2 Years,0,25-09-2012,Arts
Government Post Graduate College For Women,Sheikhupura,BA [PASS],2 Years,0,01-01-1970,Arts
Government Waris Shah Degeee College,Sheikhupura,BA [PASS],2 Years,0,01-01-1970,Arts
Government C&s Degree College,Shikar Pur,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls Degree College,Shikar Pur,BA [PASS],2 Years,0,01-01-1970,Arts
Government Shah Latif Degree College,Shikar Pur,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women,Shorkot,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Shorkot,BA [PASS],2 Years,0,01-01-1970,Arts
Government Allama Iqbal College,Sialkot,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women,Sialkot,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women [hajipur],Sialkot,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women [sambrial],Sialkot,BA [PASS],2 Years,0,01-01-1970,Arts
Government Jinnah Islamia College,Sialkot,BA [PASS],2 Years,0,01-01-1970,Arts
Government Postgraduate College For Women,Sialkot,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Sibi,AD,2 Years,0,05-04-2025,Arts
Government Girls Degree College,Sibi,AD,2 Years,0,05-04-2025,Arts
Government Boys College,Sijawal,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Sillanwali,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Sohawa,BA [PASS],2 Years,0,01-01-1970,Arts
Government Agha Nizamuddin Degree College,Sukkur,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College And Postgraduate Studies Centre,Sukkur,BA [PASS],2 Years,0,01-01-1970,Arts
Government Islamia Arts & Commerce College,Sukkur,BA [PASS],2 Years,0,01-01-1970,Arts
Frontier Education Foundation Degree College For Girls [topi],Swabi,BA [PASS],2 Years,0,01-01-1970,Arts
Frontier Education Foundation Degree College For Girls [zaida],Swabi,BA [PASS],2 Years,0,01-01-1970,Arts
Government College,Swabi,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women [maneri],Swabi,BA [PASS],2 Years,0,01-01-1970,Arts
Government College [shewa Kalay],Swabi,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College[chota Lahore],Swabi,BA [PASS],2 Years,0,30-11--0001,Arts
Government Girls College,Swabi,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls College [manki],Swabi,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls Degree College,Swabi,BA [PASS],2 Years,0,01-01-1970,Arts
Government Sahibzada Khursheed Memorial College [kohta],Swabi,BA [PASS],2 Years,0,01-01-1970,Arts
Government Sir Sahibzada Abdul Qayyum College,Swabi,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Takhat Bhai,BA [PASS],2 Years,0,01-01-1970,Arts
Government College For Women[sargoda Road],Talagang,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Talagang,B.Sc.,2 Years,0,01-01-1970,Arts
Government College For Women,Tandlian Wala,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Tandlian Wala,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls Degree College,Tando Adam,BA [PASS],2 Years,0,01-01-1970,Arts
Government S.m. College,Tando Allah Yar,BA [PASS],2 Years,0,01-01-1970,Arts
Government N. Shah Bukhari Boys College,Tando Jam,BA [PASS],2 Years,0,01-01-1970,Arts
Government Boys College,Tando Muhammad Khan,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Tank,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Women,Taxila,BA [PASS],2 Years,0,01-01-1970,Arts
Hit Degree College,Taxila,BA [PASS],2 Years,0,01-01-1970,Arts
Government College [lakaro],Thana,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Thana,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Boys [jamrud],Thana,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College [ekkaghund],Thana,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls Degree College,Thana,BA [PASS],2 Years,0,01-01-1970,Arts
Government Boys College,Thatta,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls College,Thatta,BA [PASS],2 Years,0,01-01-1970,Arts
Government Boys Degree College,Thorare [ajk],BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Thul,BA [PASS],2 Years,0,01-01-1970,Arts
Government Girls Degree College,Timergara,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College For Women,Toba Tek Singh,BA [PASS],2 Years,0,01-01-1970,Arts
Government F B Ghousia Degree College [faridabad],Toba Tek Singh,BA [PASS],2 Years,0,01-01-1970,Arts
Government Post Graduate Municipal Degree College,Toba Tek Singh,BA [PASS],2 Years,0,01-01-1970,Arts
Government College,Toru,BA [PASS],2 Years,0,01-01-1970,Arts
Government Atta Shad Degree College,Turbat,AD,2 Years,0,15-11-2021,Arts
Government Girls Degree College,Turbat,AD,2 Years,0,15-11-2021,Arts
Government Degree College,Upper Dir,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Usta Mohammad,AD,2 Years,0,15-11-2021,Arts
Government College For Women,Vehari,BA [PASS],2 Years,0,01-01-1970,Arts
Government Post Graduate College,Vehari,BA [PASS],2 Years,0,01-01-1970,Arts
F.g Post Graduate College For Women,Wah,BA [PASS],2 Years,0,30-11--0001,Arts
Federal Government Post Graduate College For Women,Wah Cantt,BA [PASS],2 Years,0,29-08-2014,Arts
Government College For Women,Wazirabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Maulana Zafar Ali Khan  Degree College,Wazirabad,BA [PASS],2 Years,0,01-01-1970,Arts
Government Degree College,Zhob,AD,2 Years,0,15-10-2024,Arts
Government Boys College,Ziarat,AD,2 Years,0,15-10-2024,Arts
Global Postgraduate College,Abbottabad,BA [PASS],2 Years,0,02-11-2021,Arts
"Iqra Public School & College, Supply",Abbottabad,BA [PASS],2 Years,0,21-09-2019,Arts
Islamia Modern School & College,Abbottabad,BA [PASS],2 Years,0,27-07-2018,Arts
Lims College,Abbottabad,BA [PASS],2 Years,0,08-12-2019,Arts
Modern Public School And College,Abbottabad,BA [PASS],2 Years,0,01-01-1970,Arts
Heritage College,Arif Wala,BA [PASS],2 Years,0,31-12-2016,Arts
"Horizon Degree College, Bhoun Road",Chakwal,AD,2 Years,0,28-02-2023,Arts
Din College For Women,Chiniot,BA [PASS],2 Years,0,14-07-2010,Arts
Ali Fatimah College Of Science & Management,Faisalabad,BA [PASS],2 Years,0,20-10-2020,Arts
Ayesha Girls College Of Arts & Commerce,Faisalabad,BA [PASS],2 Years,0,01-01-1970,Arts
Edison College,Faisalabad,BA [PASS],2 Years,0,07-08-2017,Arts
Faisalabad College For Women[main Samanabad Road],Faisalabad,BA [PASS],2 Years,0,20-09-2019,Arts
Faisalabad College Of Arts And Sciences,Faisalabad,BA [PASS],2 Years,0,20-10-2018,Arts
Fatima Jinnah Degree College For Women,Faisalabad,BA [PASS],2 Years,0,01-01-1970,Arts
Ilm College,Faisalabad,AD,2 Years,0,14-03-2020,Arts
Islamic Sciece College For Women,Faisalabad,BA [PASS],2 Years,0,01-01-1970,Arts
Kingston College Of Science And Commerce,Faisalabad,BA [PASS],2 Years,0,14-11-2017,Arts
Shiblee College For Women,Faisalabad,BA [PASS],2 Years,0,24-10-2020,Arts
Shiblee College Of Commerce & Science,Faisalabad,AD,2 Years,0,24-10-2020,Arts
Shiblee College Of Commerce For Women[gulberg Campus],Faisalabad,BA [PASS],2 Years,0,24-10-2020,Arts
Shiblee College Of Commerce For Women[koh-i-noor Town],Faisalabad,BA [PASS],2 Years,0,20-10-2017,Arts
Shiblee College Of Commerce [peoples Colony],Faisalabad,BA [PASS],2 Years,0,20-10-2018,Arts
"Superior College , Girls",Faisalabad,BA [PASS],2 Years,0,07-09-2019,Arts
"Superior College, Boys",Faisalabad,BA [PASS],2 Years,0,02-12-2022,Arts
The City College,Faisalabad,BA [PASS],2 Years,0,09-11-2019,Arts
The City College Of Commerce,Faisalabad,BA [PASS],2 Years,0,30-11-2018,Arts
Public School & College,Gilgit,BA [PASS],2 Years,0,01-01-1970,Arts
Nisa Girls College,Gujar Khan,BA [PASS],2 Years,0,08-01-2022,Arts
"Concorida Colleges, Gujranwala",Gujranwala,AD,2 Years,0,30-09-2019,Arts
Punjab College For Women,Gujranwala,BA [PASS],2 Years,0,01-01-1970,Arts
Royal Gorup Of Colleges,Gujranwala,AD,2 Years,0,31-10-2020,Arts
Wisdom Degree College For Women [channan],Gujrat,BA [PASS],2 Years,0,15-11-2014,Arts
Ayub Degree College,Haripur,BA [PASS],2 Years,0,01-01-1970,Arts
Global International Degree College,Haripur,BA [PASS],2 Years,0,21-11-2011,Arts
President Postgraduate Girls College,Haripur,BA [PASS],2 Years,0,04-10-2018,Arts
Sir Syed College Of Education,Haripur,BA [PASS],2 Years,0,04-11-2019,Arts
Sir Syed Girls Degree College,Haripur,BA [PASS],2 Years,0,01-01-1970,Arts
Zakia Memorial Girls College,Haripur,BA [PASS],2 Years,0,01-01-1970,Arts
F C College Of Management & Sciences,Islamabad,BA [PASS],2 Years,0,11-08-2018,Arts
"Falak College, Bhara Kahu",Islamabad,BA [PASS],2 Years,0,01-09-2014,Arts
Jinnah College Islamabad,Islamabad,BA [PASS],2 Years,0,01-01-1970,Arts
Jinnah Muslim College Of Commerce,Islamabad,BA [PASS],2 Years,0,25-08-2018,Arts
Nishat Degree College[khanna Pul],Islamabad,BA [PASS],2 Years,0,07-11-2020,Arts
Prince Salman College Of Professional Education,Islamabad,BA [PASS],2 Years,0,01-01-1970,Arts
Princess Sultana Degree College For Women,Islamabad,BA [PASS],2 Years,0,01-01-1970,Arts
Sciential University College,Islamabad,BA [PASS],2 Years,0,07-10-2017,Arts
"Simsit College Of Arts & Sciences, I & T Centre",Islamabad,BA [PASS],2 Years,0,07-01-2017,Arts
The Leads College,Islamabad,BA [PASS],2 Years,0,31-10-2016,Arts
"Wise School And College ( New Abadi,barakahu)",Islamabad,BA [PASS],2 Years,0,29-08-2014,Arts
Bright Eaglets Qurtuba College,Jhang,BA [PASS],2 Years,0,30-11--0001,Arts
Millat College,Jhang,BA [PASS],2 Years,0,01-11-2018,Arts
"Litra Valley College, Jango",Jhelum,BA [PASS],2 Years,0,15-10-2016,Arts
Punjab College Of Science,Joharabad,BA [PASS],2 Years,0,01-10-2017,Arts
Public Arts College,Kambar Ali Khan,BA [PASS],2 Years,0,01-01-1970,Arts
Fazaia Degree College [mrf],Kamra,BA [PASS],2 Years,0,01-01-1970,Arts
Bright Star Degree College College For Girls,Karachi,BA [PASS],2 Years,0,01-01-1970,Arts
Central Degree College For Women,Karachi,BA [PASS],2 Years,0,01-01-1970,Arts
Dha Degree College For Women,Karachi,BA [PASS],2 Years,0,10-02-2019,Arts
Hayat-ul-islam Degree Girls College,Karachi,BA [PASS],2 Years,0,09-02-2019,Arts
Ideal Degree College,Karachi,BA [PASS],2 Years,0,30-11--0001,Arts
Kma Girls College,Karachi,BA [PASS],2 Years,0,01-01-1970,Arts
Mehran Degree College,Karachi,BA [PASS],2 Years,0,01-01-1970,Arts
Penta College Of Information Technology,Karachi,BA [PASS],2 Years,0,01-01-1970,Arts
Progressive Girls Degree College,Karachi,BA [PASS],2 Years,0,01-01-1970,Arts
Recknors College,Karachi,BA [PASS],2 Years,0,27-09-2016,Arts
The American College,Karachi,BA [PASS],2 Years,0,31-08-2015,Arts
"Concordia Colleges, Kasur",Kasur,AD,2 Years,0,30-09-2019,Arts
"Concorida Colleges, Boys,  Khudian Khas",Kasur,AD,2 Years,0,27-09-2019,Arts
"Concorida Colleges, Girls, Khudian Khas",Kasur,AD,2 Years,0,27-09-2019,Arts
Sachal Sarmast Oriental Degree College,Khair Pur,BA [PASS],2 Years,0,01-01-1970,Arts
Nisa Girls College [kharian],Kharian,BA [PASS],2 Years,0,08-01-2022,Arts
Paf Degree College,Kohat,BA [PASS],2 Years,0,01-01-1970,Arts
Ali Garh College For Women,Lahore,BA [PASS],2 Years,0,30-11--0001,Arts
Alley Group Of Colleges,Lahore,AD,2 Years,0,12-08-2023,Arts
Apwa Youth College For Women,Lahore,AD,2 Years,0,08-10-2022,Arts
Aspire College,Lahore,AD,2 Years,0,24-10-2020,Arts
Ch. Rahmat Ali Memorial Trust Akhtar Majeed Girls Degree College,Lahore,BA [PASS],2 Years,0,01-01-1970,Arts
City Institute Of Management & Emerging Sciences,Lahore,BA [PASS],2 Years,0,26-10-2019,Arts
Concordia College (boys Campus),Lahore,AD,2 Years,0,27-09-2019,Arts
Concordia College (girls Campus),Lahore,AD,2 Years,0,27-09-2019,Arts
Concordia Colleges,Lahore,BA [PASS],2 Years,0,28-10-2020,Arts
