Institute,City,Degree,Duration,Fee,Deadline,Subject
Government College For Women[gulberg],Lahore,BS,4 Years,0,28-10-2022,Computer Science
Government College Of Science[wahdat Road],Lahore,BS,4 Years,0,14-09-2024,Computer Science
Government College [township],Lahore,BS,4 Years,0,07-09-2024,Computer Science
Government Dyal Singh College[laxmi Chowk],Lahore,BS,4 Years,0,31-10-2022,Computer Science
"Government Graduate College, Hunza Block, Allama Iqbal Town",Lahore,BS,4 Years,0,30-11-2022,Computer Science
Government Islamia College [civil Lines],Lahore,BS,4 Years,0,25-08-2025,Computer Science
Government Islamia Post Graduate College For Women,Lahore,BS,4 Years,0,17-09-2019,Computer Science
Government Islamia Post Graduate College For Women [cooper Road],Lahore,BS,4 Years,0,21-09-2023,Computer Science
Government Post Graduate College For Women [ Samanabad ],Lahore,BS,4 Years,0,15-10-2019,Computer Science
Government Post Graduate College For Women [samanabad],Lahore,BS (HONS),4 Years,0,28-10-2021,Computer Science
Government Postgraduate College For Women [wahdat Conlony],Lahore,BS,4 Years,0,06-11-2021,Computer Science
Government Queen Marry College,Lahore,BS,2 Years,0,15-07-2024,Computer Science
Queen Marry College,Lahore,BS (HONS),4 Years,0,03-10-2020,Computer Science
Sir Syed College Of Computer Science,Lahore,B.Sc. [Hons],4 Years,0,04-09-2023,Computer Science
University College Of Education For Science,Lahore,BCS,3 Years,0,01-01-1970,Computer Science
University Of Home Economics,Lahore,BS,4 Years,0,25-07-2025,Computer Science
Government Degree College,Larkana,BS,4 Years,0,18-10-2012,Computer Science
"National College Of Business Administration & Economics, Layyah Capmus",Layyah,BS,4 Years,0,20-12-2014,Computer Science
Government College For Women,Liaqatpur,BCS,2 Years,0,30-11--0001,Computer Science
Government Post Graduate College,Mandi Baha-ud-din,BS,4 Years,0,26-10-2020,Computer Science
Government Ibne Rushd Girls College,Mir Pur Khas,BCS,3 Years,0,01-01-1970,Computer Science
"Thar Institute Of Engineering, Science & Technology",Mithi,BS,4 Years,0,20-05-2025,Computer Science
"Government College Of Management Sciences, Ghalanai",Mohmand Agency,BS,4 Years,0,02-08-2025,Computer Science
Emerson University Multan,Multan,BS,4 Years,0,15-08-2025,Computer Science
F.g Degree College For Women,Multan,BS,4 Years,0,22-09-2025,Computer Science
Government College Of Science,Multan,B.Sc.,2 Years,0,14-10-2015,Computer Science
Government Post Graduate College,Nowshera,BS,4 Years,0,08-09-2014,Computer Science
Government College For Boys,Peshawar,BS,4 Years,0,30-08-2017,Computer Science
Government College Peshawar,Peshawar,BS,4 Years,0,31-08-2019,Computer Science
Government Superior Science College,Peshawar,BS,4 Years,0,20-08-2016,Computer Science
Islamia Girls College,Peshawar,B.Sc.,2 Years,0,15-09-2017,Computer Science
Government Post Graduate College For Women,Rahim Yar Khan,AD,2 Years,0,12-10-2022,Computer Science
Khawaj Farid Government Post Graduate College,Rahim Yar Khan,BS,4 Years,0,10-10-2020,Computer Science
Government Degree College For Women [peshawar Road],Rawalpindi,BCS,4 Years,0,03-10-2020,Computer Science
Government Postgraduate College For Women[satellite Town],Rawalpindi,B.Sc. [Hons],4 Years,0,01-01-1970,Computer Science
"Government Postgraduate College, Boys [satellite Town]",Rawalpindi,BS,4 Years,0,22-08-2023,Computer Science
Nisar Shaheed College,Risalpur,BS,4 Years,0,08-09-2019,Computer Science
Government Post Graduate College,Sammandri,BS,4 Years,0,09-10-2018,Computer Science
Government Post Graduate College For Women [chandni Chowk],Sargodha,BS,4 Years,0,30-11--0001,Computer Science
Government Girls Degree College,Sukkur,BS,4 Years,0,01-01-1970,Computer Science
Government Islamia Science Degree College,Sukkur,BS,4 Years,0,01-01-1970,Computer Science
Government Post Graduate College,Swabi,BS,4 Years,0,05-09-2015,Computer Science
Government Degree College,Timergara,BS,4 Years,0,08-10-2021,Computer Science
Government Degree College,Umerkot,BS,4,0,15-01-2026,Computer Science
University College Of Zhob,Zhob,BS,4 Years,0,16-08-2024,Computer Science
Army Burn Hall College For Girls,Abbottabad,BS,4 Years,0,10-08-2025,Computer Science
"Riphah Community College, Abbotabad Campus",Abbottabad,AD,2 Years,0,31-08-2023,Computer Science
Heritage College,Arif Wala,BS,4 Years,0,21-10-2017,Computer Science
Leads Group Of Colleges,Bahawal Nagar,BS,4 Years,0,31-10-2015,Computer Science
"Riphah International College, Bahawlpur",Bahawal Pur,AD,2 Years,0,31-10-2022,Computer Science
Iba Community College,Dadu,BS,4 Years,0,20-11-2025,Computer Science
"Riphah Community College, Dargai Campus",Dargai,AD,2 Years,0,07-11-2018,Computer Science
Abdul Salam College,Faisalabad,BS,4 Years,0,25-11-2017,Computer Science
Ali Fatimah College Of Science & Management,Faisalabad,BS,4 Years,0,20-10-2020,Computer Science
Ali Fatimah College Of Science & Management,Faisalabad,AD,2 Years,0,21-10-2018,Computer Science
Chenab College Of Advance Studies,Faisalabad,AD,2 Years,0,20-10-2020,Computer Science
Chenab College Of Advance Studies,Faisalabad,BS,4 Years,0,20-10-2020,Computer Science
Edison College,Faisalabad,BS,4 Years,0,07-08-2017,Computer Science
Faisalabad College For Women[main Samanabad Road],Faisalabad,BS,4 Years,0,04-08-2017,Computer Science
Faisalabad College Of Arts And Sciences,Faisalabad,BS,4 Years,0,20-10-2018,Computer Science
Faisalabad College Of Science,Faisalabad,BS,4 Years,0,21-10-2017,Computer Science
Fortune Institute Of Advance Studies,Faisalabad,BS,4 Years,0,30-11-2021,Computer Science
Ilm College,Faisalabad,BS,4 Years,0,20-12-2019,Computer Science
Informatics Group Of Colleges,Faisalabad,AD,2 Years,36000,07-01-2023,Computer Science
"Jinnah College Of Science, Commerce & Technology",Faisalabad,BS,4 Years,0,25-12-2021,Computer Science
Kingston College Of Science And Commerce,Faisalabad,BS,4 Years,0,30-11-2017,Computer Science
"Kips College, Boys, Jail Road",Faisalabad,BS,4 Years,0,15-10-2019,Computer Science
"Kips College, Girls, Jail Road",Faisalabad,BS,4 Years,0,15-10-2019,Computer Science
Lyallpur Institute Of Advance Studies,Faisalabad,BS,4 Years,0,01-10-2024,Computer Science
"Riphah Community College, Faisalabad Campus",Faisalabad,AD,2 Years,0,07-11-2020,Computer Science
Shiblee College Of Commerce & Science,Faisalabad,BS,4 Years,0,24-10-2020,Computer Science
Shiblee College Of Commerce For Women[gulberg Campus],Faisalabad,BS,4 Years,0,24-10-2020,Computer Science
Shifa College For Women,Faisalabad,BS,4 Years,0,16-11-2019,Computer Science
"Superior College , Girls",Faisalabad,AD,2 Years,0,27-12-2021,Computer Science
"Superior College , Girls",Faisalabad,BS,4 Years,0,27-12-2021,Computer Science
"Superior College, Boys",Faisalabad,BS,4 Years,0,02-12-2022,Computer Science
"Superior College, Boys",Faisalabad,AD,2 Years,0,02-12-2022,Computer Science
"Superior College, City Campus, Kotwali Road",Faisalabad,BS,4 Years,0,06-11-2021,Computer Science
The City College Of Commerce,Faisalabad,BS,4 Years,0,30-11-2018,Computer Science
Tips College Of Commerce And Business Administration,Faisalabad,BS (HONS),4 Years,0,27-10-2018,Computer Science
Nisa Girls College,Gujar Khan,BS,4 Years,0,08-01-2022,Computer Science
Chenab College Of Engineering & Technology,Gujranwala,B.Sc.,4 Years,0,31-10-2019,Computer Science
"Christian College Of Business, Art & Technology",Gujranwala,BS,4 Years,0,29-10-2020,Computer Science
"Christian College Of Business, Art & Technology",Gujranwala,AD,2 Years,0,29-10-2020,Computer Science
"Concorida Colleges, Gujranwala",Gujranwala,BS (HONS),4 Years,0,30-09-2019,Computer Science
Royal Gorup Of Colleges,Gujranwala,BS,4 Years,0,31-10-2020,Computer Science
Saeed Islamic College,Gujranwala,BS,4 Years,0,13-11-2019,Computer Science
Mukabbir Colelge,Gujrat,BS,4 Years,0,22-12-2022,Computer Science
"Riphah Community College, Gujrat Campus",Gujrat,AD,2 Years,0,06-11-2018,Computer Science
"Iqra Degree College, Havelian",Havelian,AD,2 Years,0,04-12-2021,Computer Science
College Of Modern Sciences,Hyderabad,BCS,4 Years,0,01-01-1970,Computer Science
Hyderabad College Of Science And Technology,Hyderabad,BS,4 Years,0,20-11-2024,Computer Science
Al-khair University College Of Computer Sciences.,Islamabad,B.Sc.,3 Years,0,01-01-1970,Computer Science
Jinnah Muslim College Of Commerce,Islamabad,BS,4 Years,0,03-11-2019,Computer Science
Newport College Islamabad,Islamabad,BCS,4 Years,0,01-01-1970,Computer Science
Nishat Degree College[khanna Pul],Islamabad,B.Sc.,4 Years,0,07-11-2020,Computer Science
Republic University College,Islamabad,BS,4 Years,0,14-09-2018,Computer Science
Sciential University College,Islamabad,BS,4 Years,0,07-10-2017,Computer Science
Uswa College[sihala],Islamabad,BS,4 Years,0,03-10-2020,Computer Science
Icon College,Jaranwala,BS,4 Years,0,24-10-2020,Computer Science
"Riphah Community College, Jhelum Campus",Jhelum,AD,2 Years,0,05-11-2018,Computer Science
Baqai Institute Of Information Technology,Karachi,BS,4 Years,66950,14-02-2020,Computer Science
Cams College Of Business & Information Technology,Karachi,BCS,4 Years,0,01-01-1970,Computer Science
Canadian College Of Science & Technology,Karachi,BS,4 Years,0,11-11-2023,Computer Science
Indus Public College,Karachi,BS,4 Years,0,30-04-2016,Computer Science
Liaquat College Of Management & Sciences (gulshan-e-iqbal Campus),Karachi,CERT,4 Years,0,19-08-2019,Computer Science
Millennium Institute Of Technology And Entrepreneurship,Karachi,BS,4 Years,0,21-09-2024,Computer Science
Pimsat - Institute Of Higher Education,Karachi,BS (HONS),4 Years,0,18-02-2017,Computer Science
The Millennium University College,Karachi,B.Sc. [Hons],4 Years,0,21-08-2021,Computer Science
"Concordia Colleges, Kasur",Kasur,BS (HONS),4 Years,0,30-09-2019,Computer Science
"Concorida Colleges, Boys,  Khudian Khas",Kasur,BS (HONS),4 Years,0,27-10-2018,Computer Science
"Concorida Colleges, Girls, Khudian Khas",Kasur,BS (HONS),4 Years,0,27-10-2018,Computer Science
Nisa Girls College [kharian],Kharian,BCS,4 Years,0,08-01-2022,Computer Science
A C E Institute Of Medical And Emerging Sciences,Lahore,BS,4 Years,0,09-12-2023,Computer Science
Advance Life College Of Medical Sciences,Lahore,BS,4 Years,0,11-06-2016,Computer Science
Al- Bahria Institute,Lahore,BS,4 Years,39600,10-10-2024,Computer Science
Aspire College,Lahore,BS,4 Years,0,24-10-2020,Computer Science
Central Park College Of Allied Health Sciences,Lahore,BS,4 Years,0,30-09-2019,Computer Science
Cims Group Of Colleges,Lahore,BS,4 Years,0,22-10-2016,Computer Science
City Institute Of Management & Emerging Sciences,Lahore,BS (HONS),4 Years,0,26-10-2019,Computer Science
Concordia Colleges,Lahore,BS,4 Years,0,28-10-2020,Computer Science
Defence Degree College For Women,Lahore,BS,4 Years,0,09-08-2025,Computer Science
"Garrison Degree College,lahore Cantt",Lahore,BCS (H),4 Years,0,30-11--0001,Computer Science
Graduate School Of Management & Computer Sciences,Lahore,BCS,3 Years,0,01-01-1970,Computer Science
Grand Charter College,Lahore,BS,4 Years,30000,02-08-2018,Computer Science
Himayat-e- Islam Khwateen College,Lahore,BS,2 Years,0,13-11-2022,Computer Science
Imperial College Of Engineering,Lahore,BS,4 Years,0,13-11-2016,Computer Science
Informatics Group Of Colleges,Lahore,BS,4 Years,0,31-07-2024,Computer Science
International School Of Law And Business,Lahore,B.Sc. [Hons],4 Years,0,07-10-2022,Computer Science
Ivy College Of Management Sciences,Lahore,BS,4 Years,0,30-09-2021,Computer Science
Jinnah Memorial College Of Information Technology,Lahore,BS,4 Years,0,15-10-2020,Computer Science
Khaldunia Institute Of Technology And Applied Sciences College,Lahore,BS,4 Years,0,09-02-2022,Computer Science
Lahore College Of Pharmaceutical Sciences,Lahore,BS,4 Years,0,02-02-2025,Computer Science
Lissba College Of Computer Science,Lahore,BCS,3 Years,0,01-01-1970,Computer Science
Luminous College,Lahore,BS,4 Years,0,31-12-2017,Computer Science
Minhaj College Of Commerce,Lahore,B.Sc. [Hons],4 Years,0,01-01-1970,Computer Science
National College Of Business Administration & Economics (east Canal Campus),Lahore,BS (HONS),4 Years,0,17-09-2018,Computer Science
National College Of Business Administration & Economics (west Canal Campus),Lahore,AD,2 Years,0,04-10-2024,Computer Science
National College Of Business Administration And Economics (dha Campus),Lahore,BS,4 Years,0,31-10-2017,Computer Science
National College Of Business Administration And Economics (lcu Campus),Lahore,BS,4 Years,0,17-09-2018,Computer Science
Nisa Girls College [lhr],Lahore,BCS,4 Years,0,08-01-2022,Computer Science
Noble College Of Science,Lahore,BS,4 Years,0,30-10-2017,Computer Science
Opstec College Of Computer Science,Lahore,BCS,3 Years,0,01-01-1970,Computer Science
P S E College,Lahore,BS,4 Years,0,29-10-2017,Computer Science
Punjab Group Of Colleges,Lahore,BS,4 Years,0,13-12-2022,Computer Science
Punjab Group Of Colleges,Lahore,AD,2 Years,0,13-10-2018,Computer Science
Quaid-e-azam College Of Accountancy,Lahore,BS,4 Years,0,31-10-2020,Computer Science
Red Crescent Scholars College,Lahore,BCS,4 Years,0,27-10-2016,Computer Science
Riphah Community College,Lahore,AD,2 Years,0,13-10-2018,Computer Science
"Riphah International College, Lahore",Lahore,AD,2 Years,0,01-11-2024,Computer Science
Rise Group Of Colleges,Lahore,BS,4 Years,0,15-10-2015,Computer Science
Scholar's College,Lahore,BS (HONS),4 Years,0,12-09-2015,Computer Science
Scholars College Of Computer Science,Lahore,BCS,3 Years,0,01-01-1970,Computer Science
Scholors College For Women,Lahore,B.Sc.,4 Years,0,12-09-2015,Computer Science
Sharif College Of Engineering & Technology,Lahore,BS,4 Years,84000,05-12-2022,Computer Science
"Superior College Of Commerce[tipu Block,new Garden Town]",Lahore,AD,2 Years,0,12-10-2018,Computer Science
"Superior Group Of Colleges, Ravi Campus Shahdara",Lahore,BS,4 Years,0,15-10-2016,Computer Science
Talon Institute Of Higher Studies,Lahore,BS,4 Years,0,15-02-2022,Computer Science
The Lahore Institute Of Management & Information Technology,Lahore,BCS,2 Years,0,30-11--0001,Computer Science
The Laureate Business School,Lahore,BCS (H),3 u,0,30-11--0001,Computer Science
The Limit Group Of Colleges,Lahore,BS,4 Years,0,05-09-2014,Computer Science
The Millennium University College,Lahore,BS,3 Years,0,07-09-2025,Computer Science
The National College,Lahore,BCS,3 Years,0,01-01-1970,Computer Science
The Royal College,Lahore,BS (HONS),4 Years,0,27-09-2017,Computer Science
Unique Group Of Institutes,Lahore,BCS,3 Years,0,01-01-1970,Computer Science
Fgk College,Layyah,BS,4 Years,0,27-10-2018,Computer Science
Gabriel College,Mandi Baha-ud-din,BS,4 Years,0,31-10-2015,Computer Science
"Riphah Community College, Mansehra Campus",Mansehra,AD,2 Years,0,07-11-2018,Computer Science
Ansi Degree College,Mardan,BS,4 Years,0,18-09-2023,Computer Science
"Riphah Community College, Mardan Campus",Mardan,AD,2 Years,0,04-11-2018,Computer Science
Namal College,Mianwali,B.Sc.,4 Years,0,30-06-2019,Computer Science
"Riphah Community College, Swat Campus",Mingora,AD,2 Years,0,05-11-2018,Computer Science
Swat College Of Information Technology And Computer Sciences,Mingora,B.Sc.,2 Years,0,01-01-1970,Computer Science
British University College,Multan,BS,4 Years,0,31-10-2015,Computer Science
Jinnah Informetics College,Multan,BS,4 Years,0,29-09-2016,Computer Science
Legend College,Multan,BS,4 Years,0,03-12-2022,Computer Science
Multan College Of Social Sciences,Multan,BS,4 Years,0,15-09-2018,Computer Science
Multan Postgraduate College,Multan,BS,4 Years,0,30-09-2025,Computer Science
"Rise Group Of Colleges, Boys",Multan,BS,4 Years,0,30-09-2015,Computer Science
"Rise Group Of Colleges, Girls",Multan,BS,4 Years,0,27-09-2014,Computer Science
Scholars College,Multan,B.Sc. [Hons],4 Years,0,30-09-2014,Computer Science
The Lahore Institute Of Management & Information Technology [multan],Multan,BCS,2 Years,0,30-11--0001,Computer Science
The National College,Multan,BS,4 Years,0,09-05-2015,Computer Science
The Next College,Multan,BS,4 Years,0,30-10-2020,Computer Science
"Misali Zakriya Graduate College, Dinpur",Muzafargarh,BS,4 Years,0,04-12-2021,Computer Science
Raees-ul-ahrar College,Muzaffarabad,B.Sc.,3 Years,0,01-01-1970,Computer Science
Al-shifa Institute Of Health Sciences,Narowal,BS,4 Years,0,20-12-2025,Computer Science
I B A Community College,Naushero Feroze,AD,2 Years,0,12-07-2022,Computer Science
Appostle Institute Of Computer Science,Nowshera,B.Sc.,2 Years,0,01-01-1970,Computer Science
Concordia College,Okara,BS (HONS),4 Years,0,27-10-2018,Computer Science
The Lahore Institute Of Management & Information Technology [okara],Okara,BCS,2 Years,0,30-11--0001,Computer Science
Edwardes College,Peshawar,BS,4 Years,0,24-09-2025,Computer Science
Farabi College [tehkal Payan],Peshawar,BS,4 Years,35000,29-11-2025,Computer Science
Farabi Girls College,Peshawar,BS,4 Years,0,07-09-2025,Computer Science
Fazaia College Of Education For Women,Peshawar,BS,4 Years,0,31-07-2025,Computer Science
Fazaia Degree College,Peshawar,BS,4 Month,0,30-11-2023,Computer Science
"Hadaf Group Of Colleges, Boys",Peshawar,BS,4 Years,0,05-11-2022,Computer Science
Hayatabad Science College,Peshawar,BCS,3 Years,0,01-01-1970,Computer Science
Leeds College,Peshawar,BS,4 Years,0,30-11-2024,Computer Science
Muslim College Of Computer Sciences,Peshawar,BCS,3 Years,0,01-01-1970,Computer Science
Oriental Degree College,Peshawar,BCS,2 Years,0,21-09-2024,Computer Science
"Riphah Community College, Peshawar Campus",Peshawar,AD,2 Years,0,05-11-2018,Computer Science
"Riphah International College, Peshawar",Peshawar,AD,2 Years,0,30-10-2023,Computer Science
Vertex College Of Science And Technology,Peshawar,AD,2 Years,0,27-09-2018,Computer Science
Islamia College,Pir Mehal,BS,4 Years,0,02-01-2019,Computer Science
Nisa Institute Of Science & Arts,Quetta,BS,4 Years,0,19-09-2024,Computer Science
Nisa Institute Of Science & Arts,Quetta,AD,2 Years,0,19-09-2024,Computer Science
Brookfield College,Rahim Yar Khan,BS,4 Years,0,31-10-2018,Computer Science
N I C C A S Postgraduate College,Rahim Yar Khan,BS,4 Years,0,27-09-2019,Computer Science
Nice Degree College,Rahim Yar Khan,AD,2 Years,0,30-09-2019,Computer Science
Army Public College Of Management & Sciences,Rawalpindi,BS,4 Years,0,06-08-2020,Computer Science
Bilquis College Of Eduacton For Women [chaklala],Rawalpindi,B.Sc. [Hons],4 Years,0,05-01-2026,Computer Science
Center Of Advanced Studies In Health & Technology,Rawalpindi,BS,4 Years,0,05-10-2023,Computer Science
"Centre For Emerging Sciences, Engineering & Technology",Rawalpindi,BS,4 Years,0,30-11--0001,Computer Science
Citi College,Rawalpindi,BS,4 Years,0,31-12-2015,Computer Science
College Of Global Technologies,Rawalpindi,BCS,2 Years,0,28-02-2013,Computer Science
Fatima Jinnah College Of Education,Rawalpindi,BS,4 Years,0,30-09-2014,Computer Science
Garrison Degree College,Rawalpindi,BS,4 Years,0,13-08-2018,Computer Science
Infonexus  College,Rawalpindi,BS,4 Years,0,01-01-1970,Computer Science
Iuse School Of Engineering And Management Sciences,Rawalpindi,BS,4 Years,0,21-10-2013,Computer Science
Modern College Of Computer Studies,Rawalpindi,BCS,4 Years,0,01-01-1970,Computer Science
Raees-ul-ahrar College Of Commerce,Rawalpindi,BS,4 Years,0,30-08-2018,Computer Science
Scholars College,Rawalpindi,B.Sc. [Hons],4 Years,0,30-09-2014,Computer Science
Sir Syed Science College For Boys,Rawalpindi,BS,4 Years,0,05-08-2017,Computer Science
Sir Syed Science College For Girls,Rawalpindi,BS,4 Years,0,05-08-2017,Computer Science
"The Millennium University College, Rawlpindi",Rawalpindi,B.Sc. [Hons],4 Years,0,21-08-2021,Computer Science
The Scholar College Cantt,Rawalpindi,BS,4 Years,0,01-01-1970,Computer Science
University College Of Advanced Technologies,Rawalpindi,BCS,3 Years,0,01-01-1970,Computer Science
Paf Degree College,Risalpur,BCS,3 Years,0,01-01-1970,Computer Science
Madrasat-ul-banat College,Sadiqabad,BS,4 Years,0,31-10-2015,Computer Science
Comand College,Sahiwal,BS,4 Years,0,03-10-2019,Computer Science
The Lahore Institute Of Management & Information Technology [sahiwal],Sahiwal,BCS,2 Years,0,30-11--0001,Computer Science
Greenfeild College,Sargodha,BS,4 Years,0,31-10-2015,Computer Science
Iqra Girls College,Sargodha,BS,4 Years,0,02-01-2023,Computer Science
Misali Ravian College,Sargodha,AD,2 Years,0,31-10-2018,Computer Science
"Riphah Community College, Sargodha Campus",Sargodha,AD,2 Years,0,16-10-2020,Computer Science
"The Readers Group Of Colleges, Boys",Sargodha,BS,4 Years,0,16-10-2020,Computer Science
Nisa Girls College,Sialkot,BS,4 Years,0,08-01-2022,Computer Science
Comsit Training Institute,Sukkur,BS,4 Years,0,01-01-1970,Computer Science
Islamia College,Toba Tek Singh,BS,4 Years,0,02-01-2019,Computer Science
Islamia College Of Commerce,Toba Tek Singh,BS,4 Years,0,29-10-2017,Computer Science
Swedish College  Of Engineering And Technology[wah  Cantt Campus],Wah Cantt,BS,4 Years,0,02-10-2022,Computer Science
Pine Hills Institute Of Business And Informaiton Technology,Abbottabad,BS,4 Years,0,01-01-1970,Computer Science
Barani Institute Of Sciences,Burewala,BS,4 Years,0,26-09-2014,Computer Science
South Punjab Institute Of Science & Technology,D.g.khan,BS,4 Years,0,30-10-2017,Computer Science
Nfc Institute Of Engineering & Fertilizer Research,Faisalabad,B.Sc. [Hons],4 Years,45000,22-07-2025,Computer Science
Comsats Institute Of Information Technology (virtual Campus),Islamabad,BS,4 Years,34300,01-01-2016,Computer Science
Petroman (institute Of Computer And Management Scinces),Karachi,BS,4 Years,0,01-01-1970,Computer Science
Petroman (institute Of Computer And Management Scinces),Karachi,BCS,3 Years,0,01-01-1970,Computer Science
Information And Technology Institute,Lahore,BCS,3 Years,0,01-01-1970,Computer Science
Sheikh Zayed Islamic Centre,Peshawar,BS,4 Years,0,19-09-2025,Computer Science
"Barani Institute Of Knowledge, Administration & Technology",Rawalpindi,BS,4 Years,0,22-02-2020,Computer Science
Barani Institute Of Management Sciences,Rawalpindi,BS,4 Years,0,31-01-2026,Computer Science
Barani Institute Of Management Sciences,Rawalpindi,AD,2 Years,0,31-01-2026,Computer Science
Comwave Institute Of Information Technology [abt],Abbottabad,BS,4 Years,0,03-09-2018,Computer Science
Best Institute,Bannu,BS,4 Years,0,30-11--0001,Computer Science
Indus International Institute,D.g.khan,BS,4 Years,0,20-10-2016,Computer Science
Nfc Institute Of Engineering & Fertilizer Research,Faisalabad,B.Sc. [Hons],4 Years,0,02-07-2019,Computer Science
"International Institute Of Science, Arts And Technology",Gujranwala,BS,4 Years,0,05-10-2025,Computer Science
Comwave Institute Of Information Technology [haripur],Haripur,BS,4 Years,0,22-09-2018,Computer Science
Hyderabad Institute For Technology Management Sciences,Hyderabad,BS,4 Years,0,25-07-2025,Computer Science
Almanara Institute Of Management And Sciences,Islamabad,BCS,4 Years,0,08-02-2014,Computer Science
Bahria Institute Of Management & Computer Science,Islamabad,BCS,3 Years,0,09-05-2011,Computer Science
"Centre For Emerging Sciences, Engineering And Technology",Islamabad,BS,4 Years,0,23-09-2016,Computer Science
Comwave Institute Of Information Technology,Islamabad,BS,4 Years,0,18-11-2023,Computer Science
Froebels Institute Of Information Technology And Management Sciences,Islamabad,BS,4 Years,0,01-01-1970,Computer Science
Imperial Institute,Islamabad,BCS,4 Years,0,01-09-2014,Computer Science
Imperial Institute Of Information Technology,Islamabad,BCS (H),4 Years,0,30-09-2013,Computer Science
Institute Of Advance Technology,Islamabad,BS,4 Years,0,01-01-1970,Computer Science
Islamabad Institute Of Arts And Applied Sciences,Islamabad,B.Sc.,4 Years,0,03-09-2016,Computer Science
National Institute Of Information Technology,Islamabad,BS,4 Years,0,01-01-1970,Computer Science
National Textile Institute,Islamabad,BS,4 Years,40000,09-10-2018,Computer Science
Prime Institute Of Health Sciences,Islamabad,BS,4 Years,0,29-12-2020,Computer Science
Sir Syed Institute Of Technology,Islamabad,BS,4 Years,0,01-01-1970,Computer Science
Super Technology Institute Of Computer Sciences,Islamabad,BCS,2 Years,0,01-01-1970,Computer Science
Dr. A.q. Khan Institute Of Computer Sciences & Information Technology,Kahuta,BCS,4 Years,110500,30-06-2025,Computer Science
Aawaz Institute Of Media And Management Sciences,Karachi,BS,4 Years,0,25-01-2022,Computer Science
Abacus Institute Of Mangement & Computer Science,Karachi,BS,4 Years,0,01-01-1970,Computer Science
Biztek Institute Of Business & Technology,Karachi,BCS,3 Years,0,23-02-2012,Computer Science
Emaan Institute Of Management & Sciences,Karachi,BS,4 Years,96000,20-07-2024,Computer Science
Emaan Institute Of Management & Sciences,Karachi,AD,2 Years,96000,20-07-2024,Computer Science
Fast Institute Of Computer Science,Karachi,BCS,4 Years,0,01-01-1970,Computer Science
Institute Of Management And Bahria College Computer Science,Karachi,B.Sc.,3 Years,0,01-01-1970,Computer Science
Karachi Institute Of Technology & Enterpreneurship,Karachi,BCS,4 Years,198000,30-11--0001,Computer Science
Mentor Institute,Karachi,BS,4 Years,0,15-12-2014,Computer Science
Nazar Ali Kalani Institute Of Science And Technology ( Nakist ),Karachi,BS,4 Years,0,25-09-2018,Computer Science
Orasoft Training Institute,Karachi,BS,4 Years,0,10-12-2019,Computer Science
Usman Institute Of Technology,Karachi,BS,4 Years,226400,22-09-2021,Computer Science
Iba-institute Of Emerging Technologies,Khair Pur,BS,4 Years,0,20-11-2025,Computer Science
Afro-asian Institute,Lahore,BS,4 Years,0,10-08-2023,Computer Science
Afro-asian Institute,Lahore,AD,2 Years,0,10-08-2023,Computer Science
Aims Institute Of Management Sciences,Lahore,BS,4 Years,0,30-11-2017,Computer Science
Beaconhouse Informatics,Lahore,BCS,4 Years,0,01-01-1970,Computer Science
Global Institute Lahore,Lahore,B.Sc.,2 Years,120000,30-10-2016,Computer Science
Institute For Art And Culture,Lahore,BS,4 Years,0,03-09-2025,Computer Science
Institute Of Management Sciences,Lahore,BS,4 Years,81400,16-05-2012,Computer Science
Institute Of South Asia,Lahore,BCS,3 Years,0,01-01-1970,Computer Science
"Islah International Institute Of Sciences, Languages & Humanities",Lahore,BS,4 Years,0,05-11-2019,Computer Science
Johar Institute Of Professional Studies,Lahore,BS,4 Years,0,15-11-2024,Computer Science
Nasjon Institute Of Health Sciences,Lahore,BS,4 Years,0,27-10-2020,Computer Science
Nastp Institute Of Information Technology,Lahore,BS,4 Years,0,22-08-2025,Computer Science
"Pak Indus Institute Of Computer, Management & Technology",Lahore,BS,4 Years,0,08-10-2022,Computer Science
Pak-canadian Polytechnic Institute,Lahore,BS,4 Years,0,31-10-2016,Computer Science
Punjab Institute Of Computer Science,Lahore,BCS,3 Years,0,01-01-1970,Computer Science
Punjab Institute Of Contemporary Sciences,Lahore,BS,4 Years,0,10-10-2020,Computer Science
Punjab Institute Of Professional Studies,Lahore,BS,4 Years,0,13-03-2021,Computer Science
The Institute Of Management Sciences,Lahore,BCS,4 Years,0,17-10-2025,Computer Science
The Institute Of Management Sciences,Lahore,AD,2 Years,0,17-10-2025,Computer Science
Toppers Institute Of Management & Sciences,Lahore,BS,4 Years,0,20-08-2018,Computer Science
Petroman Training Institute,Larkana,BS,4 Years,0,01-01-1970,Computer Science
Asian Institute Of Management Sciences,Layyah,BS,4 Years,0,31-10-2015,Computer Science
Mardan Institute Of Science & Technology,Mardan,BCS,4 Years,0,31-10-2015,Computer Science
Mardan Institute Of Technology And Management Sciences,Mardan,BCS,3 Years,0,01-01-1970,Computer Science
Kaims International Institute,Multan,BS,4 Years,0,31-07-2019,Computer Science
Pakistan Institute Of Engineering And Technology,Multan,BS,4 Years,0,10-08-2019,Computer Science
Brains Institute,Peshawar,BCS,4 Years,0,30-08-2024,Computer Science
Brains Institute,Peshawar,AD,2 Years,0,30-08-2024,Computer Science
